font_size,fontname,text,has_fullstop,text_length,x0,x1,y0,y1,height,size_diff_prev,xdiff,ydiff,isHeader,headerLevel
8,MyriadPro-Regular,Shen and Shafiq Page 18 of 33 ,False,30,56.69360351700004,538.661593261,749.016479492,757.536479492,8.519999999999982,,,,,
10,WarnockPro-Regular,"For the ranking algorithm, it fits the model to the features and ranks by the importance  ",False,90,125.637802124,479.9038821202563,690.782398339,700.582398339,9.799999999999955,,,,,
10,WarnockPro-It,"ition of feature selection retains Si top-ranked features, then refit the model and assess  ",False,92,117.637802124,479.9408621240001,662.482288476,686.432373925,23.95008544899997,,,,,
10,WarnockPro-Regular,the performance again to begin another iteration. The ranking algorithm will eventually  ,True,89,117.63780212400002,479.9398821202564,648.331088476,658.131088476,9.799999999999955,,,,,
10,WarnockPro-It,Si,False,2,117.63780212400002,237.9318221202564,634.179888476,643.9798884759999,9.799999999999955,,,,,
10,WarnockPro-Regular,"The RFE algorithm is known to have suffered from the over-fitting problem. To eliminate  the  over-fitting  issue,  we  will  run  the  RFE  algorithm  multiple  times  on  randomly  selected stocks as the training set and ensure all the features we select are high-weighted.  This  procedure  is  called  data  resampling.  Resampling  can  be  built  as  an  optimization  step as an outer layer of the RFE algorithm. The last part of our hybrid feature engineering algorithm is for optimization purposes.  For the training data matrix scale reduction, we apply Randomized principal component  analysis (PCA) [31], before we decide the features of the classification model. Financial ratios of a listed company are used to present the growth ability, earning ability, solvency ability, etc. Each financial ratio consists of a set of technical indices, each time  we add a technical index (or feature) will add another column of data into the data matrix  and will result in low training efficiency and redundancy. If non-relevant or less relevant  features are included in training data, it will also decrease the precision of classification. ",True,1145,117.63780212399999,479.9839821202563,450.22879223599995,629.832276269,179.60348403300003,,,,,
8,MyriadPro-Regular,Shen and Shafiq Page 19 of 33 ,False,30,56.692901611,538.5835903320001,749.016418457,757.53338623,8.516967773000033,,,,,
10,WarnockPro-Regular,"The  above  equation  represents  the  explanation  power  of  principal  components  extracted by PCA method for original data. If an ACR is below 85%, the PCA method  would be unsuitable due to a loss of original information. Because the covariance matrix  is sensitive to the order of magnitudes of data, there should be a data standardize procedure before performing the PCA. The commonly used standardized methods are meanstandardization and normal-standardization and are noted as given below: ",True,500,117.637802124,479.9715021165127,243.63031333000004,324.181488916,80.55117558599994,,,,,
10,ZFJLAK+WarnockPro-It4,X ,False,2,125.634602124,243.175359505875,217.16051333000004,233.10949616099998,15.948982830999938,,,,,
10,ZFJLAK+WarnockPro-It5,X ,False,2,125.63580126899996,252.989156502875,203.006695019,218.959487006,15.952791986999983,,,,,
7,ZFJLAK+WarnockPro-It4,ij ,False,3,238.438995361,242.551616092,217.426000099,224.87639997399998,7.450399874999988,,,,,
10,ZFJLAK+MTMI2,/,False,1,246.385894775,432.345421269,217.157895019,231.797024706,14.639129687000008,,,,,
7,ZFJLAK+WarnockPro-It5,ij ,False,3,248.252807617,252.365428348,203.276006202,210.72640607699998,7.450399874999988,,,,,
10,ZFJLAK+WarnockPro-It2,X,False,1,256.19958496,479.944193945,203.007901123,217.64701555,14.639114426999981,,,,,
10,ZFJLAK+WarnockPro-It3,s,False,1,137.63999634599998,263.44440710400005,188.85670112300002,201.381400944,12.524699820999984,,,,,
10,WarnockPro-It,fe_array,False,8,125.63680710400001,479.92444709651284,162.03530722600001,171.83530722600003,9.800000000000011,,,,,
10,WarnockPro-Regular,"columns 0, 1, 2, 3 note for the extension methods of normalize, polarize, max–min scale,  and fluctuation percentage, respectively. Then we fill in the values for the array by the  rule where 0 stands for no necessity to expand and 1 for features need to apply the corresponding extension methods. The final algorithm of data preprocessing using RFE and  PCA can be illustrated as Algorithm 1. ",True,394,117.637802124,479.9714870965129,91.280398779,157.68410722600004,66.40370844700004,,,,,
8,MyriadPro-Regular,Shen and Shafiq Page 20 of 33 ,False,30,56.69360351700004,538.661593261,749.016479492,757.536479492,8.519999999999982,,,,,
9,MyriadPro-SemiboldIt,Algorithm 2: Price trend prediction model using LSTM ,False,53,117.637802124,320.10955791699575,693.08342289875,702.28342270775,9.199999809000019,,,,,
10,WarnockPro-Regular,"After the principal component extraction, we will get the scale-reduced matrix, which  ",False,87,117.637802124,479.9124421202566,676.010120507,685.810120507,9.799999999999955,,,,,
10,WarnockPro-It,ij,False,2,117.637802124,479.9653621165128,661.858920507,671.658920507,9.799999999999955,,,,,
10,WarnockPro-Regular,the prediction model. We utilized an LSTM model and added a conversion procedure for  our stock price dataset. The detailed algorithm design is illustrated in Alg 2. The func,True,174,117.63780212400002,479.9898621127692,633.556520507,657.5077205069999,23.95119999999997,,,,,
10,WarnockPro-It,TimeSeriesConversion,False,20,117.637802124,479.97908211276916,619.410022851,629.210022851,9.799999999999955,,,,,
10,WarnockPro-Regular,"by  shifting  the  input  data  frame  according  to  the  number  of  time  steps  [3],  i.e.,  term  length in this research. The processed dataset consists of the input sequence and fore",True,189,117.637802124,479.94086217632247,591.107622851,615.058822851,23.95119999999997,,,,,
10,WarnockPro-It,"LAGing the pattern of features fluctuation on a daily basis. Meanwhile, the N_TIME_STEPS  is varied from 1 trading day to 10 trading days. The functions DataPartition (), FitModel  (), EvaluateModel () are regular steps without customization. The NN structure design,  optimizer decision, and other parameters are illustrated in function ModelCompile (). ",True,355,117.637802124,479.9947621202565,520.35638623,586.760071679,66.40368544900002,,,,,
10,MyriadPro-Bold,Results ,False,8,117.637802124,150.742002124,494.858410644,505.158410644,10.300000000000011,,,,,
10,WarnockPro-Regular,"Some procedures impact the efficiency but do not affect the accuracy or precision and  vice  versa,  while  other  procedures  may  affect  both  efficiency  and  prediction  result.  To  fully evaluate our algorithm design, we structure the evaluation part by main procedures  and evaluate how each procedure affects the algorithm performance. First, we evaluated  our solution on a machine with 2.2 GHz i7 processor, with 16 GB of RAM. Furthermore,  we  also  evaluated  our  solution  on  Amazon  EC2  instance,  3.1  GHz  Processor  with  16  vCPUs, and 64 GB RAM. In the implementation part, we expanded 20 features into 54 features, while we retain  30  features  that  are  the  most  effective.  In  this  section,  we  discuss  the  evaluation  of  feature  selection.  The  dataset  was  divided  into  two  different  subsets,  i.e.,  training  and  testing  datasets.  Test  procedure  included  two  parts,  one  testing  dataset  is  for  feature  selection, and another one is for model testing. We note the feature selection dataset and  model testing dataset as DS_test_f and DS_test_m, respectively. We randomly selected two-thirds of the stock data by stock ID for RFE training and  note the dataset as DS_train_f; all the data consist of full technical indices and expanded  features throughout 2018. The estimator of the RFE algorithm is SVR with linear kernels.  We rank the 54 features by voting and get 30 effective features then process them using  the  PCA  algorithm  to  perform  dimension  reduction  and  reduce  the  features  into  20  principal components. The rest of the stock data forms the testing dataset DS_test_f to  validate the effectiveness of principal components we extracted from selected features.  We reformed all the data from 2018 as the training dataset of the data model and noted  as  DS_train_m. The  model  testing  dataset  DS_test_m  consists  of  the  first  3  months  of  data  in  2019,  which  has  no  overlap  with  the  dataset  we  utilized  in  the  previous  steps.  This approach is to prevent the hidden problem caused by overfitting. ",True,2105,117.63780212399999,479.9986821240001,152.58238622999983,487.85998623,335.2776000000002,,,,,
9,MyriadPro-Semibold,Term length ,False,12,117.637802124,165.62500112774399,127.23340153675,136.43340134574999,9.19999980899999,,,,,
10,WarnockPro-Regular,"To build an efficient prediction model, instead of the approach of modeling the data to  time  series,  we  determined  to  use  1  day  ahead  indices  data  to  predict  the  price  trend  of  the  next  day.  We  tested  the  RFE  algorithm  on  a  range  of  short-term  from  1  day  to  2  weeks  (ten  trading  days),  to  evaluate  how  the  commonly  used  technical  indices  ",True,386,117.637802124,479.991822124,67.70639999999999,119.96,52.253600000000006,,,,,
8,MyriadPro-Regular,Shen and Shafiq Page 21 of 33 ,False,30,56.692901611,538.5835903320001,749.016418457,757.53338623,8.516967773000033,,,,,
10,WarnockPro-Regular,"correlated to price trends. For evaluating the prediction term length, we fully expanded  the features as Table 2, and feed them to RFE. During the test, we found that different  length of the term has a different level of sensitive-ness to the same indices set. We  get  the  close  price  of  the  first  trading  date  and  compare  it  with  the  close  price  ",True,365,117.637802124,479.9408621202563,647.403627441,699.657227441,52.253600000000006,,,,,
10,WarnockPro-It,nth,False,3,117.63780212399999,479.9320421240002,633.252427441,643.052427441,9.799999999999955,,,,,
10,WarnockPro-Regular,"the term lengths if the cross-validation score is below 0.5. And after the test, as we can  see  from  Fig.  4,  there  are  three-term  lengths  that  are  most  sensitive  to  the  indices  we  ",True,196,117.63780212399999,479.89186212400017,604.950027441,628.901227441,23.95119999999997,,,,,
10,NOTDXA+MTSY,=,False,1,117.637802124,479.93302212400005,586.6730274409999,600.5988274409999,13.925799999999981,,,,,
10,WarnockPro-Regular,"prediction of every other day, 1 week, and 2 weeks using the indices set are likely to be  more reliable. While these curves have different patterns, for the length of 2 weeks, the cross-validation score increases with the number of features selected. If the prediction term length  is 1 week, the cross-validation score will decrease if selected over 8 features. For every  other  day  price  trend  prediction,  the  best  cross-validation  score  is  achieved  by  selecting  48  features.  Biweekly  prediction  requires  29  features  to  achieve  the  best  score.  In  Table 3, we listed the top 15 effective features for these three-period lengths. If we predict the price trend of every other day, the cross-validation score merely fluctuates with  the number of features selected. So, in the next step, we will evaluate the RFE result for  these three-term lengths, as shown in Fig. 4. We compare the output feature set of RFE with the all-original feature set as a baseline,  ",True,987,117.637802124,479.970262124,421.00360302699994,586.4476274409999,165.44402441399995,,,,,
10,WarnockPro-It,n,False,1,117.63780212399999,479.9124421202564,406.8524030269999,416.65240302699993,9.800000000000011,,,,,
10,WarnockPro-Regular,from RFE output features to evaluate the result using linear SVR. We used two different  approaches to evaluate feature effectiveness. The first method is to combine all the data  into one large  matrix and  evaluate them by running the RFE algorithm once. Another  method is to run RFE for each individual stock and calculate the most effective features  by voting. ,True,367,117.63780212399999,479.9712421165127,336.09640302699984,402.5012030269999,66.40480000000008,,,,,
8,MyriadPro-Bold,Fig. 4,True,6,124.137802124,338.646602124,70.652999877,78.652999877,8.0,,,,,
8,MyriadPro-Regular,Shen and Shafiq Page 22 of 33 ,False,30,56.69360351700004,538.661593261,749.016479492,757.536479492,8.519999999999982,,,,,
9,MyriadPro-Bold,Table 3  Effective features corresponding to term lengths ,False,58,117.637802124,344.031002124,693.28338623,702.28338623,9.0,,,,,
8,MyriadPro-Semibold,Relevant ranking Every other day Weekly ,False,40,117.637802124,352.476998576944,677.325012207,685.325012207,8.0,,,,,
8,MyriadPro-Light,1st 2nd 3rd 4th 5th 6th 7th 8th 9th 10th 11th 12th 13th 14th 15th … Up_down Change pct_chg Low RSI_5_flc Open Amount Vol BIAS_20_maxmin High Vol_maxmin ROC_10 ADOSC_maxmin ADOSC … SLOWK_maxmin SLOWK SLOWD_maxmin WNR_9 RSI_5_maxmin WNR_9_maxmin ,False,244,117.64578741200006,467.50973686000043,477.90901220699976,667.397012207,189.48800000000023,,,,,
8,MyriadPro-Semibold,Bi-weekly ,False,10,413.74179570800004,447.27779570800004,677.325012207,685.325012207,8.0,,,,,
8,MyriadPro-Light,MTM_10_plr ROC_10_plr SLOWK SLOWK_maxmin ROC_10 SLOWD_flc WNR_9_flc RSI_5 SLOWD RSI_5 SLOWK_flc WNR_9 CCI_24 BIAS_20_maxmin BIAS_20_maxmin BIAS_20 ADOSC_maxmin ADOSC WNR_9_flc RSI_5_maxmin BIAS_20 SMA_10 SLOWD … Amount_maxmin WNR_9_maxmin Number of Features Selected 48 features selected 8 features selected 29 features selected ,False,329,117.76555843600158,477.2759520169456,465.7570122069998,667.397012207,201.6400000000002,,,,,
9,MyriadPro-Semibold,Feature extension and RFE ,False,26,117.637802124,222.64659994392596,430.67641004775,439.87640985675,9.199999809000019,,,,,
10,WarnockPro-Regular,"From  the  result  of  the  previous  subsection,  we  can  see  that  when  predicting  the  price  trend  for  every  other  day  or  biweekly,  the  best  result  is  achieved  by  selecting  a  large  number of features. Within the selected features, some features processed from extension  methods  have  better  ranks  than  original  features,  which  proves  that  the  feature  extension method is useful for optimizing the model. The feature extension affects both  precision  and  efficiency,  while  in  this  part,  we  only  discuss  the  precision  aspect  and  leave efficiency part in the next step since PCA is the most effective method for training  efficiency optimization in our design. We involved an evaluation of how feature extension affects RFE and use the test result to measure the improvement of involving feature  extension. We further test the effectiveness of feature extension, i.e., if polarize, max–min scale,  and  calculate  fluctuation  percentage  works  better  than  original  technical  indices.  The  best  case  to  leverage  this  test  is  the  weekly  prediction  since  it  has  the  least  effective  feature selected. From the result we got from the last section, we know the best crossvalidation  score  appears  when  selecting  8  features.  The  test  consists  of  two  steps,  and  the first step is to test the feature set formed by original features only, in this case, only  SLOWK, SLOWD, and RSI_5 are included. The next step is to test the feature set of all  8 features we selected in the previous subsection. We leveraged the test by defining the  simplest DNN model with three layers. The  normalized  confusion  matrix  of  testing  the  two  feature  sets  are  illustrated  in  Fig. 5. The left one is the confusion matrix of the feature set with expanded features, and  the right one besides is the test result of using original features only. Both precisions of  true positive and true negative have been improved by 7% and 10%, respectively, which  proves that our feature extension method design is reasonably effective. ",True,2092,117.63780212399999,479.990842124,88.13500380800006,423.40298549799996,335.2679816899999,,,,,
8,MyriadPro-Regular,Shen and Shafiq Page 23 of 33 ,False,30,56.692901611,538.5835903320001,749.016418457,757.53338623,8.516967773000033,,,,,
8,MyriadPro-Bold,Fig. 5,True,6,124.012802124,342.881602120944,524.0885,532.0885,8.0,,,,,
9,MyriadPro-Bold,Table 4  Relationship between the number of principal components and training efficiency ,False,89,117.637802124,477.364202124,480.501495361,489.501495361,9.0,,,,,
8,MyriadPro-Semibold,Number of features Training dataset  preparation time (s) Test dataset  preparation time (s) Training time (s) Sum (s) ,False,119,117.637802124,473.38980004399997,455.618011474,472.618011474,17.0,,,,,
8,MyriadPro-Light,29 selected features 20 principal components 15 principal components 10 principal components 5 principal components 187.46 160.29 125.20 96.54 59.37 16.30 14.24 12.18 10.37 8.22 648.53 602.68 591.93 590.76 572.88 852.29 777.21 729.31 697.67 640.47 ,True,248,117.62982556399982,469.0058128599998,389.250011474,445.690011474,56.44,,,,,
9,MyriadPro-Semibold,Feature reduction using principal component analysis ,False,53,117.637802124,330.87539769700203,342.96940922675,352.16940903575,9.199999809000019,,,,,
10,WarnockPro-Regular,"PCA  will  affect  the  algorithm  performance  on  both  prediction  accuracy  and  training  efficiency, while this part should be evaluated with the NN model, so we also defined the  simplest DNN model with three layers as we used in the previous step to perform the  evaluation.  This  part  introduces  the  evaluation  method  and  result  of  the  optimization  part of the model from computational efficiency and accuracy impact perspectives. In  this  section,  we  will  choose  bi-weekly  prediction  to  perform  a  use  case  analysis,  since it has a smoothly increasing cross-validation score curve, moreover, unlike every  other  day  prediction,  it  has  excluded  more  than  20  ineffective  features  already.  In  the  first step, we select all 29 effective features and train the NN model without performing  PCA. It creates a baseline of the accuracy and training time for comparison. To evaluate  the  accuracy  and  efficiency,  we  keep  the  number  of  the  principal  component  as  5,  10, 15, 20, 25. Table 4 recorded how the number of features affects the model training  efficiency, then uses the stack bar chart in Fig. 6 to illustrate how PCA affects training  efficiency. Table 6 shows accuracy and efficiency analysis on different procedures for the  pre-processing  of  features. The  times  taken  shown  in  Tables  4,  6  are  based  on  experiments conducted in a standard user machine to show the viability of our solution with  limited or average resource availability. We also listed the confusion matrix of each test in Fig. 7. The stack bar chart shows  that  the  overall  time  spends  on  training  the  model  is  decreasing  by  the  number  of  ",True,1699,117.62799479360004,479.9820221165129,71.19239999999999,335.695984765,264.503584765,,,,,
8,MyriadPro-Regular,Shen and Shafiq Page 24 of 33 ,False,30,56.69360351700004,538.661593261,749.016479492,757.536479492,8.519999999999982,,,,,
8,MyriadPro-Bold,Fig. 6Fig. 7  How does the number of principal components affect evaluation results ,True,84,124.012802124,376.4968021255281,193.934692382,484.32849121,290.39379882799994,,,,,
10,WarnockPro-Regular,"selected features, while the PCA method is significantly effective in optimizing training  dataset preparation. For the time spent on the training stage, PCA is not as effective as  the data preparation stage. While there is the possibility that the optimization effect of  PCA is not drastic enough because of the simple structure of the NN model. Table  5  indicates  that  the  overall  prediction  accuracy  is  not  drastically  affected  by  reducing the dimension. However, the accuracy could not fully support if the PCA has  ",True,534,117.63780212399999,479.98104212400017,82.78540102500001,163.341401025,80.556,,,,,
8,MyriadPro-Regular,Shen and Shafiq Page 25 of 33 ,False,30,56.692901611,538.5835903320001,749.016418457,757.53338623,8.516967773000033,,,,,
9,MyriadPro-Bold,Table 5  How does the number of selected features affect the prediction accuracy ,False,81,117.637802124,438.89010212056195,693.28338623,702.28338623,9.0,,,,,
8,MyriadPro-Semibold,Number  of selected  features 5 principal  components 10 principal  components 15 principal  components 20 principal  components 29 selected  features ,False,151,117.637802124,477.14900098494405,659.325012207,685.325012207,26.0,,,,,
8,MyriadPro-Light,Accuracy 89.03% 89.35% 89.39% 89.30% 90.29% ,True,44,117.64580098800002,459.27779985200004,641.397012207,649.397012207,8.0,,,,,
9,MyriadPro-Bold,Table 6  Accuracy and efficiency analysis on feature pre-processing procedures ,False,79,117.637802124,430.107002120562,605.57647705,614.57647705,9.0,,,,,
8,MyriadPro-Semibold,Feature pre-processing Overall  ,False,32,117.637802124,231.725802124,589.617980957,597.617980957,8.0,,,,,
8,MyriadPro-Light,Max–min scaling Normalization N/A ,False,34,117.645802124,171.389802124,529.4339809569999,561.689980957,32.256000000000085,,,,,
8,MyriadPro-Semibold,accuracy  (%) ,False,14,205.301802124,237.24580212400002,571.617980957,588.617980957,17.0,,,,,
8,MyriadPro-Light,89.30 78.17 78.88 ,True,18,205.309802124,222.33380212399993,529.4339809569999,561.689980957,32.256000000000085,,,,,
8,MyriadPro-Semibold,Training dataset  preparation time  (s) Testing dataset  preparation time  (s) Training time (s) Sum (s) ,False,105,248.181802124,477.149802124,571.617980957,597.617980957,26.0,,,,,
8,MyriadPro-Light,160.28 157.63 142.17 14.24 14.73 13.00 602.68 596.22 595.52 777.20 768.58 750.69 ,True,81,248.18980212399998,472.78980212399995,529.4339809569999,561.689980957,32.256000000000085,,,,,
10,WarnockPro-Regular,"no  side  effect  to  model  prediction,  so  we  looked  into  the  confusion  matrices  of  test  results. From Fig. 7 we can conclude that PCA does not have a severe negative impact on prediction  precision.  The  true  positive  rate  and  false  positive  rate  are  barely  be  affected,  while the false negative and true negative rates are influenced by 2% to 4%. Besides evaluating how the number of selected features affects the training efficiency and model performance, we also leveraged a test upon how data pre-processing procedures affect the  training procedure and predicting result. Normalizing and max–min scaling is the most  commonly seen data pre-procedure performed before PCA, since the measure units of  features are varied, and it is said that it could increase the training efficiency afterward. We  leveraged  another  test  on  adding  pre-procedures  before  extracting  20  principal  components from the original dataset and make the comparison in the aspects of time  elapse of training stage and prediction precision. However, the test results lead to different conclusions. In Table 6 we can conclude that feature pre-processing does not have  a  significant  impact  on  training  efficiency,  but  it  does  influence  the  model  prediction  accuracy. Moreover, the first confusion matrix in Fig. 8 indicates that without any feature pre-processing procedure, the false-negative rate and true negative rate are severely  affected,  while  the  true  positive  rate  and  false  positive  rate  are  not  affected.  If  it  performs the normalization before PCA, both true positive rate and true negative rate are  decreasing by approximately 10%. This test also proved that the best feature pre-processing method for our feature set is exploiting the max–min scale. ",True,1804,117.63780212399999,479.97810211651273,206.74319851,499.543213769,292.80001525899996,,,,,
8,MyriadPro-Bold,Fig. 8,True,6,123.762802124,349.336402124,70.383003234,78.383003234,8.0,,,,,
8,MyriadPro-Regular,Shen and Shafiq Page 26 of 33 ,False,30,56.69360351700004,538.661593261,749.016479492,757.536479492,8.519999999999982,,,,,
10,MyriadPro-Bold,Discussion ,False,11,117.637802124,166.531902124,691.983471679,702.2834716790001,10.300000000000068,,,,,
10,WarnockPro-Regular,"In  this  section,  we  discuss  and  compare  the  results  of  our  proposed  model,  other  approaches, and the most related works. ",True,135,117.637802124,479.9614421202566,661.03378623,684.98498623,23.95119999999997,,,,,
9,MyriadPro-Semibold,Comparison with related works ,False,30,117.637802124,241.258199557533,635.65837407075,644.85837387975,9.199999809000019,,,,,
10,WarnockPro-Regular,"From the previous works, we found the most commonly exploited models for short-term  stock market price trend prediction are support vector machine (SVM), multilayer perceptron artificial neural network (MLP), Naive Bayes classifier (NB), random forest classifier  (RAF)  and  logistic  regression  classifier  (LR).  The  test  case  of  comparison  is  also  bi-weekly price trend prediction, to evaluate the best result of all models, we keep all 29  features selected by the RFE algorithm. For MLP evaluation, to test if the number of hid",True,542,117.637802124,479.9908421202565,547.832720507,628.385071679,80.55235117200004,,,,,
10,NOTDXA+MTSY,=,False,1,117.637802124,479.943785072,529.55918623,543.48498623,13.925799999999981,,,,,
10,WarnockPro-Regular,"3, 5}, 150 training epochs for all the tests, found slight differences in the model performance, which indicates that the variable of MLP layer number hardly affects the metric  scores. From the confusion matrices in Fig. 9, we can see all the machine learning models perform well when training with the full feature set we selected by RFE. From the perspective  of  training  time,  training  the  NB  model  got  the  best  efficiency.  LR  algorithm  cost  less training time than other algorithms while it can achieve a similar prediction result  with  other  costly  models  such  as  SVM  and  MLP.  RAF  algorithm  achieved  a  relatively  high  true-positive  rate  while  the  poor  performance  in  predicting  negative  labels.  For  our proposed LSTM model, it achieves a binary accuracy of 93.25%, which is a significantly high precision of predicting the bi-weekly price trend. We also pre-processed data  through PCA and got five principal components, then trained for 150 epochs. The learning curve of our proposed solution, based on feature engineering and the LSTM model,  ",True,1091,117.637802124,479.98594212399996,349.73500454099997,529.335022851,179.60001831,,,,,
8,MyriadPro-Bold,Fig. 9,True,6,124.137802124,310.759402124,70.532997131,78.532997131,8.0,,,,,
8,MyriadPro-Regular,Shen and Shafiq Page 27 of 33 ,False,30,56.692901611,538.5835903320001,749.016418457,757.53338623,8.516967773000033,,,,,
8,MyriadPro-Bold,Fig. 10Fig. 11  Proposed model prediction precision comparison—confusion matrices ,True,82,124.012802124,378.11360212400007,329.06149292,546.728515625,217.66702270500002,,,,,
10,WarnockPro-Regular,"is  illustrated  in  Fig.  10. The  confusion  matrix  is  the  figure  on  the  right  in  Fig.  11,  and  detailed metrics scores can be found in Table 9. The detailed evaluate results are recorded in Table 7. We will also initiate a discussion  upon the evaluation result in the next section. Because the resulting structure of our proposed solution is different from most of the  related works, it would be difficult to make naïve comparison with previous works. For  example, it is hard to find the exact accuracy number of price trend prediction in most  of the related works since the authors prefer to show the gain rate of simulated investment. Gain rate is a processed number based on simulated investment tests, sometimes  one correct investment decision with a large trading volume can achieve a high gain rate  regardless  of  the  price  trend  prediction  accuracy.  Besides,  it  is  also  a  unique  and  heuristic innovation in our proposed solution, we transform the problem of predicting an  exact price straight forward to two sequential problems, i.e., predicting the price trend  first, focus on building an accurate binary classification model, construct a solid foundation  for  predicting  the  exact  price  change  in  future  works.  Besides  the  different  result  structure,  the  datasets  that  previous  works  researched  on  are  also  different  from  our  ",True,1395,117.63778403319992,479.98888211651297,77.117,299.168213769,222.05121376899996,,,,,
8,MyriadPro-Regular,Shen and Shafiq Page 28 of 33 ,False,30,56.69360351700004,538.661593261,749.016479492,757.536479492,8.519999999999982,,,,,
9,MyriadPro-Bold,Table 7  Model performance comparison—metric scores ,False,52,117.637802124,340.53810212571904,693.28338623,702.28338623,9.0,,,,,
8,MyriadPro-Semibold,Model F1 score Binary accuracy TPR (recall) TNR  FPR (fall-out) FNR (miss rate) (specificity) ,False,94,117.637802124,477.15699946,668.325012207,685.325012207,17.0,,,,,
8,MyriadPro-Light,LR SVM NB 0.90 0.90 0.89 MLP (Single hidden  0.90 layer) MLP (3 hidden  0.90 layers) MLP (5 hidden  0.90 layers) RAF Proposed model 0.88 0.93 0.90 0.90 0.89 0.90 0.90 0.90 0.88 0.93 0.92 0.92 0.90 0.92 0.92 0.92 0.94 0.96 0.88 0.88 0.87 0.88 0.87 0.88 0.81 0.90 0.08 0.08 0.10 0.08 0.08 0.08 0.06 0.04 0.12 0.12 0.13 0.12 0.13 0.12 0.19 0.10 ,True,342,117.65379945999996,439.0457781479995,538.6450122069998,658.397012207,119.75200000000018,,,,,
9,MyriadPro-Bold,Table 8  Comparison of proposed solution with related works ,False,60,117.637802124,360.500102125719,493.076507568,502.076507568,9.0,,,,,
8,MyriadPro-Semibold,Related work Dataset Model Accuracy Precision Recall ,False,53,117.637802124,477.1418009,477.118011474,485.118011474,8.0,,,,,
8,MyriadPro-Light,"Khaidem and Dey [18] Stock price data of AAPL, GE  and Samsung Electronics  Co. Ltd. Ayo [2] Zubair et al. [47] Close price of stock data  from New York Stock  Exchange (NYSE) KSE 100 Index Lucky Cement Stock Engro Fertilizer Limited ",True,234,117.63775964400008,286.74898796400004,380.98201147400005,467.190011474,86.20799999999997,,,,,
8,MyriadPro-LightIt,(Proposed solution) Price data of 3558 stock ID  from 2017 to 2018 collected  from Chinese stock market ,False,104,117.6377454840001,286.1649454840001,350.83001147400006,376.83001147400006,26.0,,,,,
8,MyriadPro-Light,Random forest 0.83 0.82 0.81 ARIMA 0.90 0.91 0.92 Multiple regression 0.94 0.95 0.93 Proposed Model—  PCA   RFE  ,True,113,294.8137454840001,469.77378674000005,359.83001147400006,467.190011474,107.35999999999996,,,,,
8,MyriadPro-LightIt,FE  ,False,4,300.8137454840001,309.2777454840001,359.83001147400006,367.83001147400006,8.0,,,,,
8,MyriadPro-Light,0.93 0.96 0.96  LSTM ,True,21,354.8777454840001,469.7737442600001,359.83001147400006,376.83001147400006,17.0,,,,,
8,NOTDXA+MTSY,+ + + ,False,6,308.8377454840001,354.8777454840001,354.19801147400005,362.19801147400005,8.0,,,,,
10,WarnockPro-Regular,"work. Some of the previous works involve news data to perform sentiment analysis and  exploit the SE part as another system component to support their prediction model. The latest related work that can compare is Zubair et al. [47], the authors take multiple  r-square  for  model  accuracy  measurement.  Multiple  r-square  is  also  called  the  coefficient  of  determination,  and  it  shows  the  strength  of  predictor  variables  explaining  the  variation in stock return [28]. They used three datasets (KSE 100 Index, Lucky Cement  Stock, Engro Fertilizer Limited) to evaluate the proposed multiple regression model and  achieved  95%,  89%,  and  97%,  respectively.  Except  for  the  KSE  100  Index,  the  dataset  choice in this related work is individual stocks; thus, we choose the evaluation result of  the first dataset of their proposed model. We listed the leading stock price trend prediction model performance in Table 8, from  the  comparable  metrics,  the  metric  scores  of  our  proposed  solution  are  generally  better than other related works. Instead of concluding arbitrarily that our proposed model  outperformed  other  models  in  related  works,  we  first  look  into  the  dataset  column  of  Table 8. By looking into the dataset used by each work [18], only trained and tested their  proposed solution on three individual stocks, which is difficult to prove the generalization of their proposed model. Ayo [2] leveraged analysis on the stock data from the New  York  Stock  Exchange  (NYSE),  while  the  weakness  is  they  only  performed  analysis  on  ",True,1600,117.63780212399999,479.98888212400004,61.691996984,312.043213769,250.35121678499996,,,,,
8,MyriadPro-Regular,Shen and Shafiq Page 29 of 33 ,False,30,56.692901611,538.5835903320001,749.016418457,757.53338623,8.516967773000033,,,,,
10,WarnockPro-Regular,"closing price, which is a feature embedded with high noise. Zubair et al. [47] trained their  proposed model on both individual stocks and index price, but as we have mentioned  in the previous section, index price only consists of the limited number of features and  stock IDs, which will further affect the model training quality. For our proposed solution,  ",True,361,117.637802124,479.9879021127692,648.328798339,700.582398339,52.253600000000006,,,,,
10,NOTDXA+MTSY,+,False,1,117.637802124,477.63789028300005,630.0517983389999,643.982422753,13.930624414000135,,,,,
10,WarnockPro-Regular,"rithm on the original indices to get more effective features, the comprehensive evaluation result of 3558 stock IDs can reasonably explain the generalization and effectiveness  of our proposed solution in Chinese stock market. However, the authors of Khaidem and  Dey [18] and Ayo [2] chose to analyze the stock market in the United States, Zubair et al.  [47]  performed  analysis  on  Pakistani  stock  market  price,  and  we  obtained  the  dataset  from Chinese stock market, the policies of different countries might impact the model  performance, which needs further research to validate. ",True,596,117.637802124,479.97810214082665,535.1263739249999,629.832276269,94.70590234400004,,,,,
